house_id,neighborhood,price,square_feet,num_bedrooms,num_bathrooms,house_age,garage_spaces,lot_size_acres,has_pool,recently_renovated,energy_rating,location_score,school_rating,crime_rate,distance_downtown_miles,sale_date,days_on_market,buyer_id,buyer_budget,buyer_age_group,buyer_family_size,buyer_income_level,has_children,employment_type,buyer_preference,first_time_buyer
H05345,Green Valley,741367,3386,5,5,60,3,0.18,TRUE,TRUE,B,8,9,2,12,12/11/23,33,B05345,863494,45-54,3,high,TRUE,Full-time employed,Affordability,FALSE
H05299,Maple Heights,145138,800,1,2,19,2,0.21,TRUE,FALSE,E,6,6,6,8,12/11/23,1,B05299,166267,35-44,1,low,FALSE,Dual income,Space & Bedrooms,TRUE
H00733,Lakeside,1053504,4277,6,5,12,2,0.2,FALSE,FALSE,D,9,8,3,7,12/11/23,23,B00733,1139379,45-54,4,high,TRUE,Dual income,Location & Schools,FALSE
H04271,Suburban Park,293011,1250,2,2,12,0,0.37,FALSE,TRUE,F,8,9,3,10,12/11/23,2,B04271,336394,45-54,1,medium,FALSE,Retired,Affordability,FALSE
H04584,University District,448963,2911,4,4,11,2,0.17,FALSE,FALSE,D,7,6,5,2,12/11/23,7,B04584,488063,45-54,1,medium,FALSE,Full-time employed,Modern & Updated,FALSE
H06161,Riverside,367411,1471,3,3,9,1,0.17,TRUE,FALSE,E,8,8,4,3,12/12/23,127,B06161,388549,35-44,2,medium,FALSE,Full-time employed,Space & Bedrooms,FALSE
H04915,Riverside,741416,3348,6,5,13,2,0.17,TRUE,FALSE,E,8,8,4,3,12/12/23,92,B04915,853420,45-54,4,high,TRUE,Self-employed,Location & Schools,FALSE
H01140,Suburban Park,931787,4500,6,5,11,3,0.33,FALSE,FALSE,E,8,9,3,10,12/12/23,6,B01140,1033330,55-64,4,high,FALSE,Full-time employed,Modern & Updated,FALSE
H01673,Old Town,194227,1511,3,3,56,2,0.15,TRUE,TRUE,B,5,5,7,6,12/12/23,10,B01673,209553,55-64,1,low,FALSE,Full-time employed,Low Maintenance,TRUE
H03949,Riverside,394053,1840,4,3,16,1,0.14,FALSE,FALSE,E,8,8,4,3,12/12/23,50,B03949,451508,35-44,3,medium,TRUE,Full-time employed,Space & Bedrooms,TRUE
H01343,Old Town,262127,2002,4,4,3,1,0.2,TRUE,FALSE,F,5,5,7,6,12/13/23,47,B01343,286700,25-34,1,medium,FALSE,Full-time employed,Modern & Updated,FALSE
H05214,University District,466981,3269,6,5,15,2,0.07,FALSE,FALSE,D,7,6,5,2,12/13/23,24,B05214,494456,35-44,4,medium,TRUE,Full-time employed,Space & Bedrooms,FALSE
H02247,Downtown,462857,2196,5,4,27,1,0.26,TRUE,FALSE,C,9,7,6,0,12/13/23,58,B02247,526683,35-44,5,medium,TRUE,Self-employed,Modern & Updated,FALSE
H01066,Lakeside,549925,2161,3,3,0,2,0.23,FALSE,FALSE,F,9,8,3,7,12/13/23,15,B01066,624268,35-44,1,medium,FALSE,Self-employed,Modern & Updated,FALSE
H02568,Hillcrest,328626,1246,2,2,34,1,0.2,TRUE,FALSE,C,9,9,2,5,12/14/23,24,B02568,365857,35-44,2,medium,FALSE,Dual income,Location & Schools,FALSE
H01863,Riverside,142083,800,1,1,20,0,0.21,FALSE,FALSE,D,8,8,4,3,12/14/23,16,B01863,153242,35-44,1,low,FALSE,Dual income,Affordability,FALSE
H02728,Hillcrest,540439,1946,4,4,4,2,0.27,FALSE,FALSE,D,9,9,2,5,12/14/23,1,B02728,604169,35-44,2,medium,FALSE,Self-employed,Location & Schools,FALSE
H05317,Hillcrest,783814,2861,5,5,24,1,0.14,FALSE,FALSE,B,9,9,2,5,12/15/23,13,B05317,831692,45-54,4,high,FALSE,Dual income,Affordability,FALSE
H03022,Maple Heights,120000,800,2,2,53,0,0.12,FALSE,FALSE,C,6,6,6,8,12/15/23,45,B03022,140675,25-34,1,low,FALSE,Full-time employed,Low Maintenance,FALSE
H07133,Lakeside,385149,1348,1,1,1,0,0.14,TRUE,FALSE,F,9,8,3,7,12/15/23,94,B07133,404492,35-44,1,medium,FALSE,Full-time employed,Location & Schools,FALSE
H06746,Green Valley,646354,2738,4,4,3,1,0.41,TRUE,FALSE,E,8,9,2,12,12/15/23,6,B06746,731765,55-64,2,high,FALSE,Retired,Space & Bedrooms,FALSE
H03122,Hillcrest,644581,2757,5,5,5,2,0.11,FALSE,FALSE,F,9,9,2,5,12/15/23,11,B03122,736765,45-54,4,high,TRUE,Full-time employed,Low Maintenance,FALSE
H06752,Suburban Park,943732,4311,6,5,2,2,0.25,TRUE,FALSE,F,8,9,3,10,12/16/23,21,B06752,1047919,55-64,3,high,FALSE,Full-time employed,Modern & Updated,FALSE
H02022,Suburban Park,821758,3834,6,5,1,2,0.23,FALSE,FALSE,F,8,9,3,10,12/16/23,65,B02022,966406,35-44,5,high,TRUE,Full-time employed,Space & Bedrooms,FALSE
H04176,Green Valley,688465,3391,6,5,3,3,0.39,TRUE,FALSE,E,8,9,2,12,12/16/23,8,B04176,765653,25-34,2,high,FALSE,Full-time employed,Modern & Updated,FALSE
H03655,Downtown,646510,3039,6,5,47,3,0.15,FALSE,FALSE,B,9,7,6,0,12/16/23,26,B03655,688817,25-34,2,high,FALSE,Full-time employed,Low Maintenance,FALSE
H05364,Lakeside,552588,1871,3,3,17,2,0.14,TRUE,TRUE,D,9,8,3,7,12/16/23,140,B05364,599042,35-44,1,medium,FALSE,Full-time employed,Affordability,FALSE
H03565,Maple Heights,379053,1978,2,2,3,2,0.15,TRUE,FALSE,E,6,6,6,8,12/16/23,34,B03565,434711,55-64,2,medium,FALSE,Dual income,Location & Schools,FALSE
H01940,Downtown,576774,2629,4,4,9,1,0.17,FALSE,FALSE,D,9,7,6,0,12/16/23,65,B01940,666123,35-44,3,high,FALSE,Full-time employed,Investment,FALSE
H04716,Oakwood,299905,1460,2,2,1,0,0.13,FALSE,FALSE,F,7,7,5,4,12/17/23,6,B04716,348392,45-54,3,medium,TRUE,Full-time employed,Space & Bedrooms,FALSE
H04383,Suburban Park,310060,916,2,1,1,1,0.31,FALSE,FALSE,F,8,9,3,10,12/17/23,93,B04383,326421,35-44,1,medium,FALSE,Full-time employed,Space & Bedrooms,TRUE
H06772,Old Town,254500,1727,3,3,17,2,0.17,TRUE,FALSE,E,5,5,7,6,12/17/23,13,B06772,283634,45-54,3,medium,FALSE,Full-time employed,Low Maintenance,FALSE
H07977,Green Valley,617945,3015,4,4,22,2,0.31,FALSE,FALSE,D,8,9,2,12,12/17/23,92,B07977,674585,45-54,3,high,TRUE,Full-time employed,Location & Schools,FALSE
H05054,Riverside,787666,3636,6,5,18,3,0.17,FALSE,FALSE,E,8,8,4,3,12/17/23,9,B05054,844607,45-54,3,high,TRUE,Full-time employed,Location & Schools,FALSE
H02615,Oakwood,628031,3451,5,5,10,2,0.18,FALSE,TRUE,E,7,7,5,4,12/17/23,31,B02615,694126,55-64,2,high,FALSE,Dual income,Space & Bedrooms,FALSE
H02042,Suburban Park,262280,1140,2,2,0,1,0.24,FALSE,FALSE,F,8,9,3,10,12/17/23,25,B02042,308600,55-64,1,medium,FALSE,Self-employed,Modern & Updated,FALSE
H04323,Lakeside,932781,3862,6,5,12,3,0.21,TRUE,FALSE,D,9,8,3,7,12/17/23,28,B04323,1066792,45-54,5,high,TRUE,Self-employed,Affordability,FALSE
H04931,Maple Heights,259373,1890,3,3,13,1,0.09,FALSE,FALSE,E,6,6,6,8,12/18/23,13,B04931,297609,55-64,1,medium,FALSE,Retired,Affordability,FALSE
H05138,Downtown,577523,2658,3,4,14,1,0.17,FALSE,FALSE,F,9,7,6,0,12/18/23,16,B05138,631595,55-64,2,high,FALSE,Full-time employed,Low Maintenance,FALSE
H03777,University District,350706,2338,3,3,18,1,0.08,FALSE,TRUE,D,7,6,5,2,12/18/23,39,B03777,384172,35-44,1,medium,FALSE,Full-time employed,Low Maintenance,FALSE
H02423,University District,341997,1943,4,4,4,2,0.27,TRUE,FALSE,D,7,6,5,2,12/18/23,1,B02423,399677,45-54,3,medium,FALSE,Full-time employed,Investment,FALSE
H07625,Suburban Park,223904,800,2,2,7,2,0.6,FALSE,FALSE,F,8,9,3,10,12/18/23,16,B07625,259630,25-34,1,low,FALSE,Full-time employed,Location & Schools,FALSE
H00767,University District,528393,3327,5,5,4,3,0.2,FALSE,FALSE,F,7,6,5,2,12/18/23,7,B00767,566496,45-54,4,medium,TRUE,Self-employed,Location & Schools,FALSE
H05583,University District,329188,2085,3,3,45,2,0.16,TRUE,TRUE,C,7,6,5,2,12/18/23,34,B05583,347612,65+,1,medium,FALSE,Dual income,Low Maintenance,FALSE
H00453,Maple Heights,126511,800,2,2,49,1,0.16,FALSE,TRUE,B,6,6,6,8,12/19/23,20,B00453,133362,25-34,1,low,FALSE,Full-time employed,Space & Bedrooms,FALSE
H05087,University District,496166,2533,3,4,19,1,0.22,TRUE,TRUE,E,7,6,5,2,12/19/23,54,B05087,547708,25-34,1,medium,FALSE,Full-time employed,Affordability,FALSE
H06048,Suburban Park,274710,1117,3,3,7,1,0.22,TRUE,FALSE,E,8,9,3,10,12/19/23,6,B06048,321459,25-34,1,medium,FALSE,Full-time employed,Low Maintenance,FALSE
H06512,University District,409125,2629,4,4,5,2,0.17,FALSE,FALSE,F,7,6,5,2,12/19/23,52,B06512,463451,35-44,1,medium,FALSE,Dual income,Modern & Updated,FALSE
H07159,Oakwood,219258,1743,3,3,50,0,0.14,FALSE,FALSE,B,7,7,5,4,12/19/23,25,B07159,253836,45-54,2,low,FALSE,Self-employed,Space & Bedrooms,FALSE
H01508,Suburban Park,160724,800,1,1,16,0,0.33,FALSE,FALSE,E,8,9,3,10,12/19/23,19,B01508,175733,35-44,1,low,FALSE,Full-time employed,Location & Schools,FALSE
H01552,Suburban Park,653994,2837,4,4,8,1,0.19,FALSE,FALSE,E,8,9,3,10,12/19/23,64,B01552,767492,55-64,2,high,FALSE,Full-time employed,Location & Schools,FALSE
H07309,University District,339798,2108,3,4,2,2,0.11,FALSE,FALSE,F,7,6,5,2,12/20/23,1,B07309,386380,45-54,2,medium,FALSE,Self-employed,Modern & Updated,FALSE
H06900,Maple Heights,411117,2753,4,4,2,1,0.16,TRUE,FALSE,E,6,6,6,8,12/20/23,76,B06900,437013,35-44,2,medium,FALSE,Dual income,Affordability,FALSE
H04637,Oakwood,165725,800,2,2,9,0,0.09,FALSE,FALSE,F,7,7,5,4,12/20/23,99,B04637,192645,25-34,1,low,FALSE,Self-employed,Affordability,FALSE
H03855,Lakeside,348043,1520,3,2,38,1,0.21,FALSE,FALSE,C,9,8,3,7,12/20/23,3,B03855,409292,55-64,2,medium,FALSE,Retired,Space & Bedrooms,FALSE
H00683,Riverside,279436,1209,1,1,7,1,0.19,TRUE,FALSE,E,8,8,4,3,12/21/23,35,B00683,310141,35-44,1,medium,FALSE,Dual income,Location & Schools,FALSE
H04619,Oakwood,597208,3342,6,5,8,2,0.22,FALSE,FALSE,D,7,7,5,4,12/21/23,100,B04619,663013,35-44,5,high,TRUE,Dual income,Space & Bedrooms,FALSE
H07233,Downtown,723047,3088,5,5,3,3,0.14,TRUE,FALSE,E,9,7,6,0,12/21/23,27,B07233,799383,25-34,2,high,FALSE,Full-time employed,Location & Schools,FALSE
H05734,Suburban Park,339614,1699,3,3,3,2,0.38,FALSE,FALSE,E,8,9,3,10,12/21/23,57,B05734,368820,35-44,2,medium,FALSE,Full-time employed,Affordability,FALSE
H05037,Suburban Park,892690,4500,6,5,1,3,0.3,FALSE,FALSE,F,8,9,3,10,12/21/23,31,B05037,969012,45-54,2,high,FALSE,Full-time employed,Modern & Updated,FALSE
H04264,Oakwood,255653,909,1,1,16,0,0.12,TRUE,TRUE,F,7,7,5,4,12/21/23,5,B04264,287752,25-34,1,medium,FALSE,Full-time employed,Affordability,FALSE
H04830,Suburban Park,595344,2704,3,3,15,2,0.22,TRUE,FALSE,E,8,9,3,10,12/21/23,6,B04830,694016,55-64,2,high,FALSE,Self-employed,Modern & Updated,FALSE
H06194,Green Valley,369622,1854,3,3,11,1,0.54,TRUE,FALSE,F,8,9,2,12,12/21/23,20,B06194,392084,45-54,2,medium,FALSE,Full-time employed,Location & Schools,FALSE
H05777,Suburban Park,824587,3866,6,5,1,2,0.32,TRUE,FALSE,F,8,9,3,10,12/22/23,110,B05777,953018,25-34,2,high,FALSE,Full-time employed,Space & Bedrooms,TRUE
H03306,Oakwood,433778,2397,4,5,32,1,0.22,TRUE,FALSE,C,7,7,5,4,12/22/23,28,B03306,510074,45-54,2,medium,FALSE,Full-time employed,Location & Schools,FALSE
H00332,University District,257867,1448,2,2,44,1,0.11,TRUE,TRUE,D,7,6,5,2,12/22/23,27,B00332,287411,55-64,2,medium,FALSE,Full-time employed,Space & Bedrooms,FALSE
H07772,Lakeside,732244,2914,4,4,5,2,0.12,TRUE,FALSE,E,9,8,3,7,12/22/23,15,B07772,844414,55-64,3,high,FALSE,Self-employed,Space & Bedrooms,FALSE
H07943,Green Valley,605404,2970,5,5,18,1,0.42,TRUE,FALSE,E,8,9,2,12,12/22/23,13,B07943,646223,35-44,3,high,TRUE,Dual income,Modern & Updated,TRUE
H06187,University District,255347,2044,3,3,23,1,0.17,FALSE,FALSE,D,7,6,5,2,12/23/23,41,B06187,287884,45-54,3,medium,TRUE,Full-time employed,Location & Schools,FALSE
H02104,Lakeside,229988,800,1,1,25,1,0.2,TRUE,FALSE,D,9,8,3,7,12/23/23,28,B02104,268527,25-34,1,low,FALSE,Full-time employed,Space & Bedrooms,FALSE
H05720,Riverside,637896,2825,5,5,21,2,0.24,FALSE,FALSE,D,8,8,4,3,12/23/23,23,B05720,707395,45-54,3,high,TRUE,Full-time employed,Space & Bedrooms,FALSE
H01224,Green Valley,342616,1629,3,3,14,1,0.32,FALSE,FALSE,D,8,9,2,12,12/23/23,6,B01224,394535,25-34,2,medium,FALSE,Full-time employed,Space & Bedrooms,FALSE
H07897,Lakeside,610555,2742,4,4,0,1,0.15,FALSE,FALSE,E,9,8,3,7,12/23/23,45,B07897,709710,35-44,2,high,FALSE,Self-employed,Space & Bedrooms,FALSE
H07520,Downtown,996373,4348,6,5,27,3,0.17,TRUE,FALSE,D,9,7,6,0,12/24/23,26,B07520,1159706,45-54,4,high,FALSE,Full-time employed,Location & Schools,FALSE
H05674,Oakwood,212478,962,2,2,5,1,0.18,FALSE,FALSE,F,7,7,5,4,12/24/23,60,B05674,228463,35-44,1,low,FALSE,Dual income,Low Maintenance,TRUE
H03692,Suburban Park,285696,987,2,2,8,0,0.39,TRUE,TRUE,F,8,9,3,10,12/24/23,96,B03692,315928,65+,1,medium,FALSE,Retired,Low Maintenance,FALSE
H07128,Hillcrest,680489,2612,4,4,11,2,0.15,FALSE,FALSE,E,9,9,2,5,12/24/23,10,B07128,762142,35-44,2,high,FALSE,Full-time employed,Location & Schools,FALSE
H04832,Lakeside,950435,3825,5,5,1,2,0.18,TRUE,FALSE,F,9,8,3,7,12/24/23,2,B04832,1042082,25-34,1,high,FALSE,Full-time employed,Low Maintenance,TRUE
H07422,Lakeside,1109826,4500,6,5,53,2,0.11,FALSE,TRUE,C,9,8,3,7,12/24/23,48,B07422,1247667,45-54,5,high,TRUE,Retired,Location & Schools,FALSE
H02843,Green Valley,420336,1957,3,3,16,2,0.91,TRUE,FALSE,E,8,9,2,12,12/24/23,57,B02843,495625,35-44,2,medium,FALSE,Dual income,Affordability,FALSE
H04413,Lakeside,590480,2389,4,4,1,2,0.09,TRUE,FALSE,E,9,8,3,7,12/25/23,24,B04413,662540,45-54,3,high,TRUE,Full-time employed,Space & Bedrooms,FALSE
H01041,Suburban Park,711276,3118,6,5,7,3,0.33,FALSE,TRUE,F,8,9,3,10,12/25/23,129,B01041,782054,35-44,5,high,TRUE,Full-time employed,Space & Bedrooms,FALSE
H01938,University District,282807,1287,2,3,1,1,0.17,TRUE,FALSE,E,7,6,5,2,12/25/23,23,B01938,306231,25-34,1,medium,FALSE,Full-time employed,Affordability,FALSE
H03108,Downtown,881090,4022,6,5,22,3,0.15,TRUE,FALSE,E,9,7,6,0,12/25/23,45,B03108,996128,45-54,3,high,TRUE,Retired,Location & Schools,FALSE
H05689,Riverside,379294,1872,4,4,28,2,0.23,FALSE,TRUE,F,8,8,4,3,12/25/23,12,B05689,434353,35-44,3,medium,TRUE,Full-time employed,Space & Bedrooms,FALSE
H00963,Hillcrest,606061,2489,4,4,8,1,0.14,FALSE,FALSE,F,9,9,2,5,12/26/23,69,B00963,653379,45-54,3,high,TRUE,Self-employed,Location & Schools,FALSE
H06415,Hillcrest,630222,2524,3,3,27,1,0.18,FALSE,FALSE,D,9,9,2,5,12/26/23,14,B06415,677567,45-54,2,high,FALSE,Full-time employed,Low Maintenance,FALSE
H03635,Riverside,509744,2629,5,5,12,1,0.13,FALSE,FALSE,F,8,8,4,3,12/26/23,54,B03635,596667,25-34,3,medium,FALSE,Full-time employed,Affordability,FALSE
H01973,Hillcrest,425237,1493,3,3,8,1,0.12,TRUE,FALSE,E,9,9,2,5,12/27/23,134,B01973,495873,35-44,1,medium,FALSE,Dual income,Location & Schools,FALSE
H05110,Green Valley,120000,800,1,1,16,0,0.18,FALSE,FALSE,D,8,9,2,12,12/27/23,60,B05110,131212,25-34,1,low,FALSE,Full-time employed,Low Maintenance,FALSE
H03135,Hillcrest,655666,2756,6,5,14,1,0.19,FALSE,FALSE,F,9,9,2,5,12/28/23,99,B03135,716137,25-34,3,high,TRUE,Full-time employed,Location & Schools,FALSE
H06567,Lakeside,715715,3144,6,5,13,3,0.23,FALSE,FALSE,E,9,8,3,7,12/28/23,18,B06567,751795,45-54,4,high,TRUE,Self-employed,Location & Schools,FALSE
H06427,Green Valley,498763,2391,5,5,2,2,0.38,FALSE,FALSE,F,8,9,2,12,12/28/23,1,B06427,546903,35-44,4,medium,TRUE,Full-time employed,Location & Schools,FALSE
H02107,Old Town,189319,1111,2,2,45,1,0.12,TRUE,TRUE,B,5,5,7,6,12/28/23,37,B02107,202247,25-34,2,low,FALSE,Self-employed,Modern & Updated,FALSE
H07686,University District,429678,2932,5,5,49,1,0.17,TRUE,FALSE,B,7,6,5,2,1/1/24,28,B07686,473215,35-44,4,medium,TRUE,Full-time employed,Modern & Updated,FALSE
H05196,University District,322761,1526,2,1,0,1,0.13,TRUE,FALSE,F,7,6,5,2,1/1/24,164,B05196,360883,35-44,1,medium,FALSE,Self-employed,Modern & Updated,FALSE
H02797,Downtown,645648,2749,5,5,19,1,0.12,FALSE,FALSE,D,9,7,6,0,1/1/24,11,B02797,689218,35-44,2,high,FALSE,Full-time employed,Space & Bedrooms,FALSE
H00492,Suburban Park,363410,1796,2,3,21,2,0.51,FALSE,FALSE,D,8,9,3,10,1/1/24,5,B00492,426853,35-44,2,medium,FALSE,Self-employed,Space & Bedrooms,FALSE
H03256,Riverside,655368,3012,5,5,30,3,0.16,TRUE,FALSE,D,8,8,4,3,1/1/24,21,B03256,721679,45-54,3,high,FALSE,Full-time employed,Investment,FALSE
H05964,University District,338684,2169,4,4,7,1,0.2,FALSE,FALSE,E,7,6,5,2,1/1/24,25,B05964,378261,25-34,2,medium,FALSE,Self-employed,Modern & Updated,FALSE
H06151,Suburban Park,608667,2844,5,5,11,2,0.26,TRUE,FALSE,E,8,9,3,10,1/2/24,6,B06151,675936,45-54,2,high,FALSE,Dual income,Location & Schools,FALSE
H01724,Riverside,503547,2222,3,4,40,1,0.16,TRUE,TRUE,B,8,8,4,3,1/2/24,27,B01724,568450,35-44,1,medium,FALSE,Dual income,Investment,FALSE
H04353,Oakwood,248627,1378,2,2,3,0,0.11,FALSE,FALSE,F,7,7,5,4,1/2/24,26,B04353,291421,35-44,1,medium,FALSE,Self-employed,Low Maintenance,FALSE
H01164,Lakeside,417902,1762,4,3,6,1,0.29,FALSE,FALSE,F,9,8,3,7,1/2/24,40,B01164,485337,45-54,3,medium,TRUE,Self-employed,Space & Bedrooms,FALSE
H03203,Hillcrest,1038861,4500,6,5,7,3,0.09,FALSE,FALSE,F,9,9,2,5,1/2/24,48,B03203,1154880,55-64,5,high,FALSE,Dual income,Modern & Updated,FALSE
H02251,Riverside,610095,2824,4,4,4,1,0.11,FALSE,FALSE,E,8,8,4,3,1/2/24,6,B02251,689129,65+,1,high,FALSE,Retired,Modern & Updated,FALSE
H01884,University District,187323,1001,1,1,1,1,0.08,FALSE,FALSE,F,7,6,5,2,1/2/24,7,B01884,217489,25-34,1,low,FALSE,Full-time employed,Low Maintenance,FALSE
H01128,Oakwood,211312,818,2,2,0,2,0.27,TRUE,FALSE,F,7,7,5,4,1/2/24,5,B01128,242032,25-34,1,low,FALSE,Full-time employed,Affordability,FALSE
H02296,Downtown,806774,3709,5,5,60,3,0.14,FALSE,FALSE,A,9,7,6,0,1/2/24,2,B02296,877400,45-54,4,high,FALSE,Full-time employed,Modern & Updated,FALSE
H02639,Green Valley,739571,3629,6,5,19,2,0.31,FALSE,FALSE,D,8,9,2,12,1/2/24,5,B02639,840525,25-34,2,high,FALSE,Dual income,Modern & Updated,FALSE
H00781,Lakeside,459797,1845,3,3,19,1,0.17,FALSE,FALSE,E,9,8,3,7,1/4/24,1,B00781,540057,35-44,3,medium,TRUE,Dual income,Location & Schools,FALSE
H06168,Green Valley,638727,3042,5,5,6,2,0.17,TRUE,FALSE,E,8,9,2,12,1/4/24,25,B06168,677843,55-64,3,high,FALSE,Dual income,Investment,FALSE
H01324,Hillcrest,901330,3501,6,5,2,2,0.17,TRUE,FALSE,F,9,9,2,5,1/4/24,27,B01324,971949,65+,2,high,FALSE,Full-time employed,Space & Bedrooms,FALSE
H01631,University District,273141,1914,3,3,19,2,0.14,FALSE,FALSE,C,7,6,5,2,1/4/24,72,B01631,312008,35-44,1,medium,FALSE,Full-time employed,Space & Bedrooms,FALSE
H06506,University District,328386,1798,2,2,20,2,0.31,TRUE,FALSE,D,7,6,5,2,1/4/24,3,B06506,359666,35-44,1,medium,FALSE,Self-employed,Low Maintenance,FALSE
H01262,University District,418898,2745,3,3,1,1,0.18,TRUE,FALSE,F,7,6,5,2,1/4/24,13,B01262,442447,35-44,1,medium,FALSE,Full-time employed,Affordability,FALSE
H04259,Oakwood,339540,1705,2,2,9,1,0.15,FALSE,FALSE,E,7,7,5,4,1/5/24,56,B04259,384459,35-44,2,medium,FALSE,Full-time employed,Modern & Updated,FALSE
H04801,Riverside,337475,1470,3,3,1,1,0.12,TRUE,FALSE,F,8,8,4,3,1/5/24,31,B04801,392148,45-54,1,medium,FALSE,Dual income,Location & Schools,FALSE
H06218,Oakwood,382692,1983,2,2,9,2,0.29,FALSE,FALSE,E,7,7,5,4,1/6/24,43,B06218,437597,45-54,1,medium,FALSE,Dual income,Space & Bedrooms,FALSE
H00700,Maple Heights,123669,800,1,1,23,2,0.17,FALSE,FALSE,E,6,6,6,8,1/6/24,17,B00700,139681,25-34,1,low,FALSE,Full-time employed,Space & Bedrooms,FALSE
H02287,Green Valley,364125,1712,4,3,3,1,0.34,FALSE,FALSE,F,8,9,2,12,1/6/24,94,B02287,416452,65+,1,medium,FALSE,Retired,Affordability,FALSE
H00899,Downtown,617461,2782,5,5,10,2,0.21,FALSE,FALSE,E,9,7,6,0,1/6/24,9,B00899,656436,25-34,2,high,FALSE,Dual income,Space & Bedrooms,FALSE
H04917,Oakwood,433996,2562,5,5,39,1,0.23,FALSE,FALSE,C,7,7,5,4,1/6/24,10,B04917,494337,25-34,2,medium,FALSE,Full-time employed,Space & Bedrooms,FALSE
H05106,Riverside,760759,3725,5,5,10,2,0.12,FALSE,FALSE,E,8,8,4,3,1/6/24,52,B05106,801144,55-64,4,high,FALSE,Full-time employed,Investment,FALSE
H06592,Oakwood,278652,1441,2,2,33,0,0.17,TRUE,TRUE,C,7,7,5,4,1/7/24,8,B06592,294116,55-64,1,medium,FALSE,Self-employed,Affordability,FALSE
H00599,Hillcrest,927530,3605,6,5,9,2,0.21,FALSE,FALSE,D,9,9,2,5,1/7/24,26,B00599,997253,25-34,3,high,TRUE,Full-time employed,Investment,FALSE
H01025,Green Valley,703215,3414,5,5,36,3,0.32,TRUE,TRUE,C,8,9,2,12,1/7/24,11,B01025,796066,45-54,4,high,TRUE,Dual income,Low Maintenance,FALSE
H00148,Suburban Park,474781,2651,5,5,12,1,0.34,FALSE,FALSE,E,8,9,3,10,1/7/24,47,B00148,536170,25-34,2,medium,FALSE,Full-time employed,Location & Schools,FALSE
H02695,Green Valley,657534,3404,6,5,32,2,0.32,FALSE,FALSE,B,8,9,2,12,1/7/24,21,B02695,698246,35-44,3,high,TRUE,Full-time employed,Space & Bedrooms,FALSE
H02512,Old Town,246575,1855,2,2,0,1,0.17,FALSE,FALSE,E,5,5,7,6,1/7/24,138,B02512,280757,45-54,2,medium,FALSE,Dual income,Investment,FALSE
H04324,Maple Heights,159237,1565,2,2,12,0,0.17,FALSE,FALSE,E,6,6,6,8,1/8/24,27,B04324,187525,25-34,1,low,FALSE,Full-time employed,Investment,FALSE
H03311,Lakeside,550584,2130,4,4,25,1,0.27,FALSE,FALSE,D,9,8,3,7,1/8/24,54,B03311,642924,35-44,1,high,FALSE,Dual income,Modern & Updated,FALSE
H04980,Downtown,580024,2296,4,4,0,1,0.19,FALSE,FALSE,E,9,7,6,0,1/8/24,8,B04980,645287,25-34,2,high,FALSE,Full-time employed,Location & Schools,FALSE
H07212,Riverside,606446,2653,5,5,37,1,0.1,FALSE,TRUE,C,8,8,4,3,1/8/24,6,B07212,699629,25-34,2,high,FALSE,Full-time employed,Space & Bedrooms,FALSE
H06585,Lakeside,714509,3016,5,5,6,2,0.15,FALSE,FALSE,F,9,8,3,7,1/8/24,44,B06585,810465,65+,1,high,FALSE,Full-time employed,Low Maintenance,FALSE
H01316,Suburban Park,775859,3702,6,5,2,3,0.28,FALSE,TRUE,F,8,9,3,10,1/8/24,13,B01316,891802,45-54,4,high,FALSE,Retired,Location & Schools,TRUE
H01018,Suburban Park,260987,800,1,1,0,1,0.26,FALSE,FALSE,F,8,9,3,10,1/8/24,27,B01018,281017,35-44,1,medium,FALSE,Dual income,Space & Bedrooms,FALSE
H04690,Green Valley,639758,3052,6,5,0,2,0.4,TRUE,FALSE,F,8,9,2,12,1/8/24,3,B04690,698222,35-44,3,high,TRUE,Full-time employed,Space & Bedrooms,FALSE
H00971,Lakeside,810144,3563,6,5,16,2,0.22,FALSE,FALSE,E,9,8,3,7,1/8/24,20,B00971,889232,25-34,3,high,TRUE,Dual income,Space & Bedrooms,FALSE
H03845,Riverside,359967,1286,2,2,19,0,0.15,TRUE,FALSE,D,8,8,4,3,1/9/24,55,B03845,402212,25-34,1,medium,FALSE,Dual income,Space & Bedrooms,TRUE
H01007,Lakeside,404407,1568,1,1,0,0,0.16,TRUE,FALSE,F,9,8,3,7,1/9/24,164,B01007,452002,65+,1,medium,FALSE,Retired,Low Maintenance,FALSE
H05198,Downtown,461960,2197,5,4,5,2,0.13,FALSE,FALSE,F,9,7,6,0,1/9/24,2,B05198,537885,45-54,3,medium,TRUE,Dual income,Space & Bedrooms,FALSE
H00600,Downtown,648669,2696,5,5,19,2,0.07,TRUE,FALSE,C,9,7,6,0,1/9/24,26,B00600,763068,25-34,2,high,FALSE,Self-employed,Modern & Updated,FALSE
H04329,Riverside,742891,3448,6,5,18,3,0.16,TRUE,FALSE,E,8,8,4,3,1/10/24,44,B04329,865857,35-44,4,high,TRUE,Full-time employed,Space & Bedrooms,FALSE
H04650,Riverside,758966,3276,5,5,3,2,0.1,TRUE,TRUE,F,8,8,4,3,1/10/24,8,B04650,822623,25-34,2,high,FALSE,Self-employed,Location & Schools,TRUE
